,log_return,volume_zscore_20,volume_zscore_60,volume_ratio_20,volume_spike,vp_position,vp_width_pct,vp_above_va,dist_to_sma_20,dist_to_sma_50,dist_to_sma_200,dist_to_ema_20,dist_to_ema_50,sma_20_slope_norm,sma_50_slope_norm,momentum_10,momentum_20,rsi_14,price_position_ma,trend_signal,trend_strength,day_of_week,day_of_month,week_of_month,is_month_end,is_month_start,overnight_gap,overnight_gap_zscore,rv_5d,rv_10d,rv_20d,rv_30d,rv_60d,ewma_vol_10d,ewma_vol_20d,parkinson_vol_10d,parkinson_vol_20d,gk_vol_10d,gk_vol_20d,vol_ratio_5_20,vol_ratio_park_rv,vol_ratio_20_60,up_vol_20d,down_vol_20d,vol_asymmetry_20d,vol_momentum_5d,vol_momentum_10d,beta_30d,correlation_30d,index_vol_30d,beta_60d,correlation_60d,index_vol_60d,beta_change,ivr,opm,vds,pocs,irr,hvc,sector_encoded,liquidity_rank,is_blue_chip,lot_size_log
dist_to_sma_200,0.11238035119544647,0.0055215527362830275,0.01609002198388482,0.015017718448986259,-0.000502532305229397,0.06969223109329394,-0.243690269815725,0.27829156277686407,0.4317906697739629,0.6563130218116774,1.0,0.5079008834647514,0.7492578905610102,0.36531209851534163,0.5307258323197815,0.34565551557523627,0.4798339889299653,0.38839326817292713,0.46020502492764415,0.5391696690330423,-0.2196302214949874,-0.01723637892057484,-0.008413632409093014,-0.008582425096297877,-0.007739563393561705,-0.005496202027828815,0.033827506627742684,0.01286420816208062,-0.23615866887301434,-0.27820618137537506,-0.3334436624974104,-0.371998885112246,-0.44671671543956465,-0.3135153262643777,-0.37604480176440647,-0.30607523091148475,-0.35380437383938595,-0.3016138251438684,-0.3480738835122494,0.005833936636523674,0.030957518888097516,0.01746135354755487,-0.16213249827775414,-0.3592715067177624,-0.2636314525657412,-0.07207154272375138,-0.10152929686381655,0.030847654072583483,-0.279246695526428,-0.4282312564393921,0.0530865193708266,-0.3155504712126203,-0.4971454147805736,0.01957680534368533,-0.09431519171940984,0.06534129331529044,0.08336156784705646,-0.0558027492307155,0.007181784471060362,0.06640442970815538,-0.07085244740557368,0.021036443782437995,-0.042603816844930656,-0.07107608349573225
dist_to_ema_20,0.3987219820362337,0.047255406990140206,0.08061219222092131,0.0778559299921364,0.031802088335837767,0.13964922474012856,-0.379925507245461,0.6300445204934996,0.9723416162031671,0.8870329480774102,0.5079008834647514,1.0,0.8964037992660349,0.6408874662133929,0.526005524017337,0.8641417950161635,0.8631245947722355,0.73868353097874,0.6583788133937616,0.3765095266319242,-0.14810282486552068,-0.028380781117575332,-0.02684183137764728,-0.024161936918368893,-0.019673843513154852,-0.009219818070063304,0.17639739955000347,0.12404484664377277,-0.28640338951064676,-0.31768307165335535,-0.3454092577907561,-0.3338840921498427,-0.2810405482993936,-0.3648496376367749,-0.3767452828500147,-0.33349967201676545,-0.33980467884664295,-0.32322582178329945,-0.32218432704954125,-0.04856083024887805,-0.01878202589173883,-0.08362327852836358,0.10662875431497845,-0.5178220723677284,-0.577117510024163,-0.23065606671618194,-0.2845088268490685,-0.037414892472684355,-0.12821797728572212,-0.3092351596355719,0.005474919727865446,-0.08772834585297448,-0.25978734924941466,0.06218356461528647,-0.1651584177004288,0.13271063791426702,0.16611588912702585,-0.035649886267138255,-0.0439190056505278,0.017106309852780513,-0.036375056122903225,-0.01055370673117024,-0.001358474927135742,-0.02423982549048467
dist_to_ema_50,0.2588021700532145,0.03331425552924382,0.07642760785905463,0.058369213602827395,0.019263471928359602,0.11898641098949204,-0.32163233659092283,0.5228492426330543,0.8269296232909085,0.9739967602224492,0.7492578905610102,0.8964037992660349,1.0,0.6228472416592268,0.6921320679140304,0.6922421363594075,0.8317316583114084,0.6684157611486254,0.6735854569734389,0.5962683638105064,-0.20265637625972308,-0.02555308937351601,-0.0161736782225273,-0.013947799192310305,-0.017238711970399886,-0.009744429879232368,0.10141420214780189,0.05960620091745179,-0.24647042357251814,-0.2875532909766839,-0.34022340839124554,-0.36479442941794316,-0.3917748928758451,-0.3325877132232888,-0.38339193208414396,-0.31510188104339487,-0.3552736842889109,-0.31324424987335786,-0.34928037895719544,-0.022441230924677737,-0.005653247928016688,-0.0405389391742388,0.037514268684509605,-0.4817929930272402,-0.4800373827493218,-0.14395771320048054,-0.1941887246034866,-0.04040804919043364,-0.22403867665517857,-0.4148356275994889,-0.013935083833739693,-0.18400179603387287,-0.4057934005354628,0.04190485447501678,-0.12484947763324715,0.09160370182325815,0.11587316515295437,-0.03840115201393573,-0.02892737992246363,0.017718884327107196,-0.05300123779611716,-0.01328474942475418,-0.004356288755575587,-0.03678947027649658
sma_20_slope_norm,0.047777280802333955,0.012924662091829076,0.02819627636989095,0.029106127053586398,0.006698671572966771,0.061847029038113836,-0.7875897275900388,0.26103497154329425,0.5841829929821749,0.626274208031043,0.36531209851534163,0.6408874662133929,0.6228472416592268,1.0,0.6798691901190282,0.5082319061907316,0.8040299481140292,0.37956429057136215,0.36849098048456475,0.32503133052213545,-0.26323460208887245,-0.007964787031216062,0.007119677459893558,0.00949596563318479,-0.006295447716377587,-0.005230085776717694,0.0015320569810809007,-0.007075274998673917,-0.26046693113443353,-0.41970235640034825,-0.591601623255965,-0.5286610173731822,-0.39752123198127925,-0.4903584604681778,-0.5501023142681318,-0.37159294721202984,-0.49053857161272446,-0.31593707718033237,-0.4018845201704165,0.015491902372625453,0.028072741718105133,-0.13722019480739212,0.0071832908638428256,-0.7529137714987398,-0.829228593224152,-0.22551151349876403,-0.40333233629913595,-0.1169546371341992,-0.06908933033914921,-0.2392460421637867,-0.05905238903787564,-0.03645685028612537,-0.19129633212417593,0.11376687722170917,-0.07349108687146086,0.02516528465369534,0.012728078993186722,0.0015062933177197276,-0.01628642216774897,-0.005963461628504242,-0.053983742677243506,-0.03275686666933779,0.019290451127389155,-0.004941710399609651
sma_50_slope_norm,0.044571586094590436,0.018289385824745173,0.030606937690397972,0.02618500771084868,0.005838237692404088,0.04801331384372295,-0.5529555083651584,0.18415300556419348,0.39527158858133926,0.6520384298651839,0.5307258323197815,0.526005524017337,0.6921320679140304,0.6798691901190282,1.0,0.34377125738521364,0.5307941748522503,0.26249320932576675,0.32578411072104846,0.4191473419105973,-0.456435507801958,-0.003026338616129507,-0.015370364624066107,-0.017185727888535333,-0.010423559258178273,-0.007630386087232972,-0.004144583069293987,-0.020683922205466738,-0.20563519028525878,-0.3117771991771544,-0.44951979273133796,-0.5337395559263555,-0.6288528377484742,-0.3916447185050656,-0.5287140017791466,-0.2908710550098083,-0.3938666904594378,-0.2558455925348774,-0.33599498225802316,0.03233563958899454,0.03168380054794878,0.010214565764387354,-0.08800200995589923,-0.5260002096042633,-0.5221349665608018,-0.1123686311323263,-0.2141777559876634,-0.11881490290826673,-0.13011958580079194,-0.29796951948322603,-0.11821001435912146,-0.08629173090860656,-0.31368255852967897,0.03728840228588996,-0.05235584473854267,0.010757529438425777,0.02847606499972553,0.0021090196891182184,-0.006840391952863174,-0.011504812334752932,-0.0788528142490889,-0.04957189577924948,0.031936612180015506,-0.00500868539268447
momentum_10,0.3072520563202531,0.020806505901521485,0.04013793833941978,0.036803268150358344,0.015454589710750928,0.1251000417170321,-0.321951466507681,0.583626201353044,0.893161129188442,0.6696999106617795,0.34565551557523627,0.8641417950161635,0.6922421363594075,0.5082319061907316,0.34377125738521364,1.0,0.6922251994469595,0.6723450596126165,0.5433408498217375,0.19877796874227618,-0.03413635005806113,-0.021982201500294007,-0.04648227175957768,-0.0493119968885599,-0.04105967078009073,-0.026684481774768957,0.12876481632961922,0.08976784105472883,-0.3341062924074497,-0.3784817551461904,-0.2758385021177759,-0.23004847851505664,-0.1785728702889664,-0.3715531175398537,-0.32815582871006205,-0.3695969928610511,-0.26193517762003166,-0.3425615704809556,-0.24252120923140744,-0.09043869354689581,-0.018277493404465262,-0.07114578681260643,0.1171349819071115,-0.4246215282997552,-0.5230913963295121,-0.3123080075911546,-0.4052228686369328,-0.03523493098031331,-0.08257243549065195,-0.21369687569451162,0.00875805482598551,-0.05622423555742377,-0.17262299789712707,0.06322587306533368,-0.21230202173412804,0.09972321960485665,0.10415385422100608,-0.023303069849073356,-0.05054457186122878,0.012128612353744258,-0.02504557724332585,-0.007338048414501099,-0.0006646935147692007,-0.017209514056202798
momentum_20,0.2254131301462206,0.028543800786145285,0.06480221644345502,0.04834522894592413,0.01586053112240887,0.11050249886819803,-0.47054039883841975,0.4931425559804851,0.849270804297051,0.8449156270576921,0.4798339889299653,0.8631245947722355,0.8317316583114084,0.8040299481140292,0.5307941748522503,0.6922251994469595,1.0,0.6598213856057493,0.6207355963673099,0.4378793004105207,-0.1311872872550368,-0.018766544893831106,0.008064886934457303,0.011114447789811447,-0.013452134073004048,-0.005942946625600301,0.08592928185191873,0.05567464674644276,-0.27583226661942384,-0.3506246748795869,-0.4255770852159054,-0.35102115622484903,-0.26923779618116345,-0.3947902571545072,-0.4058910584703667,-0.35532655857488155,-0.40599393141904744,-0.3366088462509974,-0.3765717863858761,-0.026903356841827538,-0.016310102604367587,-0.13466414670017204,0.11932245445433855,-0.6271006302144045,-0.6838075843167465,-0.231731258153074,-0.3174300839966927,-0.042034612972125414,-0.12791263160327832,-0.31445710864431453,0.0051692060334861895,-0.08712507156634293,-0.25584146876143915,0.07308268481665023,-0.16158409177027597,0.06738459594929756,0.08274716468975668,-0.030885813224914575,-0.0401539949599454,0.013669004785944822,-0.034557179467619534,-0.009377600198706692,-0.001985562984921733,-0.025271638391932832
rsi_14,0.21533352820112772,0.03846344027670214,0.08474180524379885,0.055805886939380024,0.025563833801176827,0.20368647582813573,-0.0938709763191825,0.722135124284967,0.7854567792297503,0.6597231005728924,0.38839326817292713,0.73868353097874,0.6684157611486254,0.37956429057136215,0.26249320932576675,0.6723450596126165,0.6598213856057493,1.0,0.766045323865608,0.3247920769050341,0.013035023816084975,-0.028825560499286133,-0.0008958399153356941,-0.0005394412678635336,-0.022425608631232975,-0.01492716864402681,0.0863376928829613,0.06648718211974597,-0.10374711939800872,-0.1076717843227109,-0.08622458212411627,-0.0761494022080137,-0.08071064848476787,-0.11386087872287268,-0.1061534057988722,-0.12843597282232477,-0.09850089405655126,-0.1335152832655276,-0.10304022410089098,-0.06711543219945076,-0.05238443872274603,0.005664533171214794,0.170139636068813,-0.21545072969447562,-0.37694440728085143,-0.0880214336966794,-0.11053258380249432,0.032594935515461484,-0.0622092991837882,-0.13103737817410105,0.06721637300774327,-0.021388764982664708,-0.12226777020630729,0.02516228089246227,-0.0657578645617021,0.07105377147236962,0.10534662792830687,-0.05467808676901845,-0.017409063040643442,0.046816090454542034,-0.031101013429922476,-0.01427571709877856,0.00467164108070217,-0.030315049026979537
price_position_ma,0.18787172499952898,0.04513650664389022,0.0896913515759603,0.05911244121864282,0.031474638725330545,0.18888818609089905,-0.09573904562359402,0.6480918041580384,0.6603193186819735,0.704836923326728,0.46020502492764415,0.6583788133937616,0.6735854569734389,0.36849098048456475,0.32578411072104846,0.5433408498217375,0.6207355963673099,0.766045323865608,1.0,0.5411948409180248,-0.02309684603591393,-0.03414364815629113,0.0026839693276800056,0.002844310940518601,-0.008994256968240733,-0.006423837787981713,0.06885981840788853,0.055496256390032216,-0.10488446850610735,-0.11552573635559261,-0.12012943824691086,-0.11588364469281469,-0.11243095228181653,-0.12458365799231988,-0.12926160873440085,-0.13957565704574906,-0.1408793019419996,-0.1460953318918607,-0.14931039703824758,-0.04387943445423569,-0.030464624407448012,-0.027063292374263786,0.10391529503410299,-0.22821007122268602,-0.3206648803541785,-0.06315398815014533,-0.08075762225508747,0.04224168557462254,-0.1002371631471421,-0.19361773271151478,0.08362313043939432,-0.04190842363922961,-0.18177803383466953,0.035489558760852226,-0.04002683403231828,0.07065078627488694,0.12111824700903948,-0.04734625934188259,-0.01597289337019914,0.03669593530954381,-0.02923982061959573,-0.011890346540594622,0.0017557568342650527,-0.026716344674744128
trend_signal,0.02932537923584956,-0.0033377466869600214,0.041817724914467856,0.0027173576204973984,-0.004865745791789153,0.08245151244342395,-0.10186984065469118,0.21083088477235973,0.29584248311064515,0.6438308372810114,0.5391696690330423,0.3765095266319242,0.5962683638105064,0.32503133052213545,0.4191473419105973,0.19877796874227618,0.4378793004105207,0.3247920769050341,0.5411948409180248,1.0,-0.046552841748227644,-0.019051853747600628,0.010298822263544428,0.008980303693581068,-0.006220974247061615,-0.00367102846233302,-0.0070973074145803455,-0.029415675868695108,-0.10792361846004016,-0.13061650549412868,-0.1560224969146919,-0.16495113389685562,-0.15910975568013425,-0.14165963130350948,-0.16347223802551536,-0.14438247875493526,-0.1737076500261427,-0.14345231666851513,-0.1763271308167645,-0.006356619387380012,0.017368107117122483,-0.06179343661601904,-0.011113763930443481,-0.2114711385711876,-0.2086249453109289,-0.027227519418775884,-0.057566961287826485,0.020872725402064123,-0.18198091917420012,-0.2625932023520026,0.07157455633149529,-0.0992824744741973,-0.24733463148806756,0.05696979906675662,-0.05007514940609588,0.008412009910772867,0.001560661036229719,-0.022402576063200775,-0.016326208465525165,0.011580305028362258,-0.03773462401034557,-0.012470412260547677,0.0006797728904853165,-0.03738077472965602
trend_strength,-0.0001768238377515757,-0.06261203000356756,0.0003506958340218842,-0.07527683550692024,-0.025872756916374147,-0.047037423167594954,0.4298533831257323,0.0004490645040365936,-0.06015225022714219,-0.159913530713124,-0.2196302214949874,-0.14810282486552068,-0.20265637625972308,-0.26323460208887245,-0.456435507801958,-0.03413635005806113,-0.1311872872550368,0.013035023816084975,-0.02309684603591393,-0.046552841748227644,1.0,-0.0110851157583288,0.009141728770781366,0.003110430617112639,0.001964957275223017,0.0005039159619153247,0.046427853454665054,0.012870116119228697,0.24546411238557836,0.33383540965309977,0.5225099231137248,0.6349260785320274,0.6210863104575416,0.4090751845382096,0.5528885746226436,0.3696000832401855,0.53763901899035,0.3629237431446684,0.5171826613766624,-0.11395741055990373,-0.06478699936465585,0.09898581421269083,0.4921965001599017,0.43346392063337535,0.14281486445083486,-0.027101628961825136,0.029065002433106706,0.15277957397918793,0.019983799220777202,0.3582745246823894,0.13852806376508436,0.041592880685373944,0.35334597736578455,-0.06474593254486956,0.09216988418690975,-0.03597048587747137,-0.024283455304686893,-0.010866734460714636,0.006339498222022863,-0.009061561955719905,0.04865649257600803,0.08632574186172151,-0.08332010834212016,-0.06725425896561092
day_of_week,-0.012461185371434017,-0.14019272315984957,-0.12507648707926125,-0.13884137237543653,-0.0316343375123192,-0.020510155103089654,0.0010980376748987053,-0.03683027882877677,-0.028097398612218896,-0.02611892543377922,-0.01723637892057484,-0.028380781117575332,-0.02555308937351601,-0.007964787031216062,-0.003026338616129507,-0.021982201500294007,-0.018766544893831106,-0.028825560499286133,-0.03414364815629113,-0.019051853747600628,-0.0110851157583288,1.0,-0.00922122821050346,-0.010918688466311327,0.0707770141281001,-0.05548241354085891,-0.028299083412361162,-0.05204040444653775,0.011723591836392076,0.0032679968052964988,-0.005076862412508277,-0.0028097194833614633,-0.0008374232894401897,-0.002596128563961755,-0.0027241591772986305,-1.9911897397257114e-05,-0.008009903648175224,-0.0005757287818180328,-0.008523008670774788,0.01887079056990076,-0.00453360319966125,-0.015641951233914146,-0.01390596559280561,0.0018741501244448424,0.014565784852077993,0.008463348862424844,0.0018234598634694935,-0.04387989837854968,-0.030656567494260465,0.01692474820666043,-0.05483753190907088,-0.034882824332137685,0.020743117981088077,0.0025062970792587933,-0.1068153671334426,0.03033304298595462,0.03417031584275085,-0.014513491707191482,0.12206184868611898,0.3561851293307193,0.004178733658866639,-0.00037375148055158504,0.004483996027503582,0.00018575810266509925
day_of_month,-0.008828775316685264,0.03388404512816439,0.02295591859958962,0.025238498996725586,0.008534663169048303,-0.007014569169548775,-0.00581411400286431,-0.016369571859915704,-0.014933139517457493,-0.008263883733124644,-0.008413632409093014,-0.02684183137764728,-0.0161736782225273,0.007119677459893558,-0.015370364624066107,-0.04648227175957768,0.008064886934457303,-0.0008958399153356941,0.0026839693276800056,0.010298822263544428,0.009141728770781366,-0.00922122821050346,1.0,0.9738283518980207,0.3469588355985399,-0.3480163439968358,-0.0149833484594352,-0.022560249733995612,0.04615645235819849,0.02207416251921849,0.009429446857141055,0.02177348637886193,0.011884490562159998,0.028281775109409386,0.02238356068239707,0.034524769615990596,0.009672490107109495,0.03621896864123297,0.01063073775919818,0.017302681944312687,-0.007642783348104548,0.002449909043556867,0.007235549632998672,0.008701226149456981,0.009013279552955417,0.031522520162812956,0.02487276055830081,0.009732243356241366,0.02704669415034829,0.03794242442618569,0.011428109936912276,0.01635697880197548,0.016118356911410787,-0.0035924784434151393,-0.008469519584310796,-0.03700152667041905,-0.015221311883553896,-0.012348413846025719,-0.01631043994030937,0.007539573435698062,-0.0001222609430162114,0.0007164350547761495,-0.0006002958131102251,0.00020242279512209876
week_of_month,-0.0031627107914572565,0.02991819598693502,0.018064148167991238,0.02433480936602077,0.0048460839463824595,-0.006487189812106812,-0.008285407413290315,-0.017561270057233052,-0.013288852634973243,-0.006044207856356354,-0.008582425096297877,-0.024161936918368893,-0.013947799192310305,0.00949596563318479,-0.017185727888535333,-0.0493119968885599,0.011114447789811447,-0.0005394412678635336,0.002844310940518601,0.008980303693581068,0.003110430617112639,-0.010918688466311327,0.9738283518980207,1.0,0.37239053370753455,-0.28948404475370965,-0.009407020324547124,-0.01689370229817484,0.04362949237018503,0.02131096355872792,0.005351308026150073,0.017142259400449857,0.008975768044197426,0.02626522641761515,0.01937404366518315,0.032476088503714265,0.003955256763056879,0.03413389236651959,0.00445392212603243,0.015351570970525863,-0.009897692994611174,-0.0012169611536618575,0.0032258658303316863,0.005069312494704379,0.008632457883793021,0.030810486578744918,0.02533627852891726,0.011335589692922147,0.025433386705340347,0.029526010084541147,0.011060111700668998,0.01229147907077823,0.010773627830412165,-0.006791497854336306,-0.014044654829771635,-0.046675052246017014,-0.01782409402882731,-0.006252667091523493,-0.013160388771286802,0.005210317779465033,-0.0004151008198179959,0.00036340339659835473,-0.00040875332206222615,0.00031009203197316705
is_month_end,0.026535162657578652,0.011532339042390864,0.010535927459370225,0.004563292343662942,-0.0006125464796663364,-0.0006186304602174222,0.00929991957400374,-0.011052159864692773,-0.02142059088105208,-0.01411679003737215,-0.007739563393561705,-0.019673843513154852,-0.017238711970399886,-0.006295447716377587,-0.010423559258178273,-0.04105967078009073,-0.013452134073004048,-0.022425608631232975,-0.008994256968240733,-0.006220974247061615,0.001964957275223017,0.0707770141281001,0.3469588355985399,0.37239053370753455,1.0,-0.049461395296373896,-0.009572707763231604,-0.017142095962740994,0.03299458332341939,0.0379531337810471,0.014800450244872781,0.021059742057363703,0.008911193530516524,0.03269222896559148,0.026178628872365585,0.04395297126865768,0.02033178154341766,0.0464381012645634,0.022088283559559583,0.00665649700959457,0.0066875507522669774,0.00798175776568777,0.007025486189163074,0.016938092297824017,0.009384758674952651,0.018180111897466277,0.0339907337712239,0.002255923059987376,0.01806662545382153,0.035506035208143626,0.006173919596155362,0.014900001898919692,0.01680572540937128,0.002874489676878334,0.0035438904405643915,-0.018590826532383576,0.013402625186860506,-0.05478695940656714,0.001105080883373097,0.019931555162040076,-0.0003907105253785759,0.0005426285225441076,-0.0010142016139911279,-0.0004890556346953025
is_month_start,0.01632070843138111,-0.020410130580362323,-0.009499218359355292,-0.009524398102755809,-0.005485682389726738,0.0019114885871866255,0.01133816187527642,-0.0019085707839865918,-0.013978426782034243,-0.00766041556641167,-0.005496202027828815,-0.009219818070063304,-0.009744429879232368,-0.005230085776717694,-0.007630386087232972,-0.026684481774768957,-0.005942946625600301,-0.01492716864402681,-0.006423837787981713,-0.00367102846233302,0.0005039159619153247,-0.05548241354085891,-0.3480163439968358,-0.28948404475370965,-0.049461395296373896,1.0,0.017486302890282968,0.02675996978803849,0.02906912734873486,0.03911260684765428,0.017007276324166556,0.022634034245975744,0.011201818174384091,0.032398315067180036,0.026956347083314063,0.043987539115050385,0.021449560796118906,0.04690263828111102,0.02305316753863995,-0.0001717933434569992,0.003095444797326014,0.0062014701047439095,0.012551166172977463,0.017463275902310314,0.005893700242337822,0.013632558771375765,0.02555718894721107,0.0003671660638903391,0.013524496934646945,0.034233415121303186,0.0058072175874836155,0.012488640475298381,0.01799991193925041,0.005522876248727585,0.009847819345854977,-0.05053479670973347,-0.04653583233014756,0.04964567861914779,0.04032866006679651,0.01467315786018474,-0.00039071052537874816,0.0005426285225439929,-0.0010142016139910307,-0.000489055634695262
overnight_gap,0.35389225802774454,-0.04853062092510426,-0.061322730713548476,-0.04344736169673827,-0.03352674352389493,0.040073504956873084,0.025650664782314172,0.10219893087036651,0.16350158939595638,0.09496564402799314,0.033827506627742684,0.17639739955000347,0.10141420214780189,0.0015320569810809007,-0.004144583069293987,0.12876481632961922,0.08592928185191873,0.0863376928829613,0.06885981840788853,-0.0070973074145803455,0.046427853454665054,-0.028299083412361162,-0.0149833484594352,-0.009407020324547124,-0.009572707763231604,0.017486302890282968,1.0,0.8126216259844753,-0.043224915002258675,0.011305956928586955,0.025628756862600247,0.03358428741522876,0.03583762938082626,-0.021726483591459976,0.006651757672012168,0.023697055731796448,0.037706320585127885,0.024076376036030522,0.0376775982920953,-0.038992197691798194,0.02872956437923186,-0.01827651034360734,0.1005283800643917,-0.014759422914674102,-0.07769759966849873,-0.10540106774236475,-0.035218050449467506,0.0017690792584106347,-0.0038795160969769356,0.018946911201410333,0.0015845169790410065,-0.0001398483301133926,0.026457635770269692,-0.0027748129721227124,-0.2562303940235336,-0.05452216063444867,0.2009802114144296,0.038629395663505296,-0.03521499996977881,-0.05334257010463422,0.01251205750721238,0.0380767752474423,-0.03677649166912554,-0.010774901413480252
overnight_gap_zscore,0.2619347039575916,-0.021441116591768308,-0.022525999722219584,-0.014612452914909294,-0.025212280978348676,0.04280127207978148,0.012630805585602256,0.10233349522682891,0.11604826782324097,0.05201090659696296,0.01286420816208062,0.12404484664377277,0.05960620091745179,-0.007075274998673917,-0.020683922205466738,0.08976784105472883,0.05567464674644276,0.06648718211974597,0.055496256390032216,-0.029415675868695108,0.012870116119228697,-0.05204040444653775,-0.022560249733995612,-0.01689370229817484,-0.017142095962740994,0.02675996978803849,0.8126216259844753,1.0,-0.032141322283024944,-0.004429506661239341,0.0017270543612633463,0.0042093984971055595,0.002863379152698812,-0.023559349433830697,-0.009798784505376712,-0.0033116061638921988,0.0022168215003322733,-0.004705004239891007,0.0005845217798293633,-0.014556410918157526,-0.0073758019263194825,0.003173369993122439,0.038989590843846164,-0.01837830231858661,-0.04268788056493238,-0.053276075070931996,-0.013093012825531252,0.0025551457841665815,0.0086062089251377,0.007982138234774817,0.0036895252721194146,0.003470910732923465,0.00471228617611599,0.0006461071602113189,-0.1300784427492965,-0.044963777324897265,0.17056022407779603,0.029658496884427343,-0.024757612197967502,-0.055678747472558306,-0.0012977747019725667,-0.00029618079353267094,0.002453717132990498,-0.0022949792862038336
rv_5d,-0.12644688935524262,0.1372169672661847,0.21118140507601196,0.17080758215188677,0.09570256345201303,-0.08224904764656245,0.4438542391313828,-0.09147256993252122,-0.2676169384796435,-0.21647602718297554,-0.23615866887301434,-0.28640338951064676,-0.24647042357251814,-0.26046693113443353,-0.20563519028525878,-0.3341062924074497,-0.27583226661942384,-0.10374711939800872,-0.10488446850610735,-0.10792361846004016,0.24546411238557836,0.011723591836392076,0.04615645235819849,0.04362949237018503,0.03299458332341939,0.02906912734873486,-0.043224915002258675,-0.032141322283024944,1.0,0.8041147748972006,0.6303537901401893,0.5529429397782332,0.4156345826107519,0.8735519884457449,0.7551691077556039,0.7610817089835668,0.6080784378795842,0.7144086319760196,0.5773973225553711,0.4561368498235814,-0.1773879312410987,0.33145649417967166,0.4825001728293746,0.5904055781719653,0.31600694528152723,0.7203424464019329,0.6040003503423333,0.10963532325473442,0.12655775562558824,0.4092305310376645,0.08358942689906101,0.1187350719346079,0.319567769690861,-0.06927286998090763,0.4871338368931508,-0.04726993217604768,-0.022538243644670226,-0.028245595065723484,0.1259189658942587,0.012029263516423494,0.01660800512167695,0.06441894510098149,-0.06756331782575044,-0.03412825910377959
rv_10d,-0.0822002596470345,0.04637521283226792,0.12887721622813836,0.0644563058341217,0.04279919382072346,-0.08532075587641196,0.6270604049406878,-0.0889646486130985,-0.2991782323423771,-0.2571301842360993,-0.27820618137537506,-0.31768307165335535,-0.2875532909766839,-0.41970235640034825,-0.3117771991771544,-0.3784817551461904,-0.3506246748795869,-0.1076717843227109,-0.11552573635559261,-0.13061650549412868,0.33383540965309977,0.0032679968052964988,0.02207416251921849,0.02131096355872792,0.0379531337810471,0.03911260684765428,0.011305956928586955,-0.004429506661239341,0.8041147748972006,1.0,0.8020512486496992,0.6998133940012954,0.526031092300971,0.9435988589561406,0.882794926325505,0.9256671549874345,0.7640544567691072,0.8590815204559905,0.7202898138257803,0.1686932108428656,-0.20731806020070226,0.3944630662089565,0.5995194385750076,0.7567078809529509,0.4163847615265851,0.5091905164376065,0.7415312727162562,0.13984461693687456,0.13174706956398535,0.49285827154563183,0.10193261841256183,0.128170732255046,0.3877331453181972,-0.09619014419545276,0.37382182703981204,-0.0376946070498551,-0.011265201284615153,-0.045950069290134905,0.08609352746206694,0.014670648127034173,0.023850460016713853,0.07709242011162211,-0.07904739482382166,-0.04039531790558524
rv_20d,-0.0724164818654484,-0.03390242444594045,0.04395329589456239,-0.03502072645458623,-0.001913560391255259,-0.08713448615505094,0.8105307206356527,-0.07626464742194543,-0.29230948946727403,-0.30998910946080466,-0.3334436624974104,-0.3454092577907561,-0.34022340839124554,-0.591601623255965,-0.44951979273133796,-0.2758385021177759,-0.4255770852159054,-0.08622458212411627,-0.12012943824691086,-0.1560224969146919,0.5225099231137248,-0.005076862412508277,0.009429446857141055,0.005351308026150073,0.014800450244872781,0.017007276324166556,0.025628756862600247,0.0017270543612633463,0.6303537901401893,0.8020512486496992,1.0,0.8840751901108131,0.6745785127425676,0.8821510947154851,0.9403819735471759,0.7871643438577104,0.9365512058097303,0.7431069678571794,0.8720837228794949,-0.06435196909894537,-0.23794948091573354,0.4357776517030029,0.733218889585543,0.945709667337658,0.5228941732798648,0.32943767473396374,0.49614022626609317,0.17668266904883634,0.1463714572046918,0.5968998170041501,0.12343265825192672,0.14443928767228303,0.4745594453220089,-0.12613664843604513,0.27695338357108373,-0.031064322378670954,-0.009755979123507294,-0.031789299480301576,0.057761253401674734,0.019887075154453874,0.03566929361528154,0.09285554126128741,-0.092321409544894,-0.045152605087848054
rv_30d,-0.05905376913534017,-0.045079982538734784,-0.00025087957335246855,-0.04578318257597481,-0.008861844321688881,-0.08912042086821485,0.7252672307125813,-0.06738875946389176,-0.2425341112170938,-0.3325808430277637,-0.371998885112246,-0.3338840921498427,-0.36479442941794316,-0.5286610173731822,-0.5337395559263555,-0.23004847851505664,-0.35102115622484903,-0.0761494022080137,-0.11588364469281469,-0.16495113389685562,0.6349260785320274,-0.0028097194833614633,0.02177348637886193,0.017142259400449857,0.021059742057363703,0.022634034245975744,0.03358428741522876,0.0042093984971055595,0.5529429397782332,0.6998133940012954,0.8840751901108131,1.0,0.7831455582145912,0.795185337281081,0.9172275479165833,0.7054039288791286,0.8528903478059717,0.6704094966529671,0.8014936273711059,-0.07993521799806541,-0.16095468505409863,0.23264475133069676,0.6945340425969031,0.8108256297244507,0.4228190361197858,0.1866254935181335,0.3013387973490952,0.21072535449947688,0.151049157483242,0.6466710340470461,0.14372577173715453,0.15537149665056355,0.5343945900062416,-0.1543091041960223,0.22836471540928324,-0.02942158823451239,-0.008347152581163007,-0.03061584659047699,0.04311958496772748,0.019559847627431078,0.045906266245283406,0.10446004644395462,-0.1014807721663957,-0.04763493215094719
